Date,Open,High,Low,Close,Adj Close,Volume
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,34.002254486083984,78646800
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,34.011722564697266,79942800
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,34.26498031616211,79565600
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,34.087467193603516,110871600
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,34.002254486083984,84596000
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,33.92652893066406,66688800
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.886287689208984,75733600
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,33.52177810668945,121517600
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,33.56202697753906,81400000
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,33.38450622558594,71291600
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,33.56912612915039,66328400
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,33.420005798339844,58790000
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,33.296932220458984,69313600
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,33.713497161865234,93278400
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,33.673274993896484,69283600
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,33.99752426147461,68537200
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,34.20818328857422,75486000
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,34.00699234008789,80164800
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,34.03303146362305,56985200
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.99989318847656,83441600
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.693382263183594,134411600
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,34.91350555419922,181408800
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.80698776245117,182788000
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,34.681541442871094,93487600
2017-05-05,36.689998626708984,37.244998931884766,36.689998626708984,37.2400016784668,35.256690979003906,109310800
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.252498626708984,36.21526336669922,195009600
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,36.44722366333008,156521600
2017-05-10,38.407501220703125,38.48500061035156,38.02750015258789,38.314998626708984,36.27442932128906,103222800
2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,36.588157653808594,109020400
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,37.09912872314453,130108000
2017-05-15,39.002498626708984,39.162498474121094,38.76250076293945,38.92499923706055,37.00407028198242,104038800
2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,36.949405670166016,80194000
2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,35.708797454833984,203070800
2017-05-18,37.817501068115234,38.334999084472656,37.782501220703125,38.1349983215332,36.25304412841797,134272800
2017-05-19,38.345001220703125,38.494998931884766,38.157501220703125,38.26499938964844,36.37663650512695,107843200
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,36.597660064697266,91865600
2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,36.55250549316406,79675600
2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,36.443180084228516,76712000
2017-05-25,38.432498931884766,38.587501525878906,38.25749969482422,38.467498779296875,36.56914520263672,76942400
2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,36.50733947753906,87710400
2017-05-30,38.35499954223633,38.60749816894531,38.33250045776367,38.41749954223633,36.521602630615234,80507600
2017-05-31,38.49250030517578,38.54249954223633,38.095001220703125,38.189998626708984,36.30533218383789,97804800
2017-06-01,38.29249954223633,38.33250045776367,38.05500030517578,38.29499816894531,36.405155181884766,65616400
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,36.94464874267578,111082800
2017-06-05,38.584999084472656,38.61249923706055,38.3650016784668,38.48249816894531,36.583404541015625,101326800
2017-06-06,38.474998474121094,38.95249938964844,38.44499969482422,38.61249923706055,36.70698547363281,106499600
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.925636291503906,84278400
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,36.8353157043457,85003200
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,35.4069709777832,259530800
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,34.56089401245117,289229200
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.83895492553711,136661600
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,34.49909973144531,126124800
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,34.292327880859375,128661600
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.812259674072266,201444400
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,34.77954864501953,130165600
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,34.46344757080078,99600400
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,34.66783142089844,85063200
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,34.610801696777344,76425200
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,34.76529312133789,141757600
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,34.65595626831055,102769600
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,34.159244537353516,99047600
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,34.65833282470703,88329600
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,34.147361755371094,125997600
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,34.22816848754883,92096400
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,34.104576110839844,57111200
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,34.24479675292969,86278400
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.92157745361328,96515200
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,34.26618957519531,76806800
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,34.475337982177734,84362400
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,34.587039947509766,79127200
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,34.63694763183594,99538000
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,35.1193962097168,100797600
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,35.421226501464844,80528400
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,35.5448112487793,95174000
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.66840362548828,71475200
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.89180374145508,83692000
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.73019027709961,68974800
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.71356201171875,105010400
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,36.14610290527344,85972800
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,36.30058670043945,75415600
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,36.47169876098633,63124000
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.78247833251953,129905200
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,35.53055191040039,68854800
2017-07-31,37.474998474121094,37.58250045776367,37.032501220703125,37.182498931884766,35.34755325317383,79383600
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,35.66127014160156,141474400
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,37.346290588378906,279747200
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,36.973175048828125,108389200
2017-08-04,39.01750183105469,39.349998474121094,38.92250061035156,39.09749984741211,37.168052673339844,82239600
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,37.743194580078125,87481200
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,38.04502487182617,144823600
2017-08-09,39.814998626708984,40.317501068115234,39.77750015258789,40.26499938964844,38.27793884277344,104526000
2017-08-10,39.974998474121094,40.0,38.657501220703125,38.83000183105469,37.05870819091797,163217200
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,37.57407760620117,105028400
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,38.139556884765625,88490800
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,38.55709457397461,117862000
2017-08-16,40.48500061035156,40.627498626708984,40.037498474121094,40.23749923706055,38.40200424194336,110686400
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,37.664737701416016,111762400
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,37.57884979248047,109712400
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,37.50965881347656,105474000
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,38.12284469604492,86418400
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,38.170562744140625,77596400
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,38.001163482666016,79275600
2017-08-25,39.912498474121094,40.13999938964844,39.817501068115234,39.96500015258789,38.14193344116211,101920400
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,38.52608108520508,103864000
2017-08-29,40.025001525878906,40.779998779296875,40.0,40.727500915527344,38.86964797973633,118067600
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,38.97463607788086,109078400
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,39.12971878051758,107140400
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,39.141658782958984,66364400
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,38.671607971191406,117874000
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,38.63106155395508,86606800
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.314998626708984,38.47596740722656,87714000
2017-09-08,40.21500015258789,40.287498474121094,39.63249969482422,39.657501220703125,37.84846115112305,114446000
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,38.533233642578125,126323200
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,38.380531311035156,286856000
2017-09-13,39.967498779296875,39.9900016784668,39.477500915527344,39.912498474121094,38.09183120727539,179629600
2017-09-14,39.747501373291016,39.849998474121094,39.522499084472656,39.56999969482422,37.764957427978516,95042800
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,38.146705627441406,196458400
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,37.85800552368164,113077600
2017-09-19,39.877498626708984,39.942501068115234,39.61000061035156,39.682498931884766,37.87230682373047,83242400
2017-09-20,39.474998474121094,39.564998626708984,38.45750045776367,39.01750183105469,37.2376594543457,211805600
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,36.59822463989258,150046800
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,36.24032211303711,186581600
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,35.92061996459961,177549200
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,36.53857421875,146640000
2017-09-27,38.45000076293945,38.68000030517578,38.3849983215332,38.557498931884766,36.79864501953125,102016800
2017-09-28,38.47249984741211,38.56999969482422,38.17499923706055,38.31999969482422,36.57197570800781,88022000
2017-09-29,38.3025016784668,38.532501220703125,38.0,38.529998779296875,36.772396087646484,105199200
2017-10-02,38.564998626708984,38.61249923706055,38.18000030517578,38.45249938964844,36.69842529296875,74795200
2017-10-03,38.502498626708984,38.772499084472656,38.477500915527344,38.619998931884766,36.8582878112793,64921200
2017-10-04,38.407501220703125,38.46500015258789,38.1150016784668,38.369998931884766,36.61969757080078,80655200
2017-10-05,38.54499816894531,38.86000061035156,38.51250076293945,38.84749984741211,37.07541275024414,85135200
2017-10-06,38.74250030517578,38.872501373291016,38.63999938964844,38.82500076293945,37.05393981933594,69630400
2017-10-09,38.95249938964844,39.182498931884766,38.872501373291016,38.959999084472656,37.18278121948242,65051600
2017-10-10,39.01499938964844,39.5,38.775001525878906,38.974998474121094,37.19709014892578,62468000
2017-10-11,38.99250030517578,39.244998931884766,38.9375,39.13750076293945,37.3521842956543,67622400
2017-10-12,39.087501525878906,39.342498779296875,38.932498931884766,39.0,37.2209587097168,64500400
2017-10-13,39.182498931884766,39.31999969482422,39.102500915527344,39.247501373291016,37.45716094970703,65576800
2017-10-16,39.474998474121094,40.0,39.412498474121094,39.970001220703125,38.146705627441406,96486000
2017-10-17,39.94499969482422,40.217498779296875,39.807498931884766,40.11750030517578,38.28748321533203,75989200
2017-10-18,40.10499954223633,40.1775016784668,39.900001525878906,39.939998626708984,38.118080139160156,65496800
2017-10-19,39.1875,39.27000045776367,38.755001068115234,38.994998931884766,37.2161865234375,170336800
2017-10-20,39.15250015258789,39.4375,38.9900016784668,39.0625,37.28060531616211,95896400
2017-10-23,39.22249984741211,39.42250061035156,38.875,39.04249954223633,37.26152038574219,87937200
2017-10-24,39.0724983215332,39.35499954223633,39.04999923706055,39.275001525878906,37.48341369628906,71028800
2017-10-25,39.227500915527344,39.38750076293945,38.817501068115234,39.102500915527344,37.31878662109375,84828400
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,37.557376861572266,68002000
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.90305709838867,177816800
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.77870559692383,178803200
2017-10-31,41.974998474121094,42.412498474121094,41.73500061035156,42.2599983215332,40.332244873046875,144187200
2017-11-01,42.467498779296875,42.48500061035156,41.40250015258789,41.72249984741211,39.81926345825195,134551200
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,40.110355377197266,165573600
2017-11-03,43.5,43.564998626708984,42.779998779296875,43.125,41.15779495239258,237594400
2017-11-06,43.092498779296875,43.747501373291016,42.93000030517578,43.5625,41.575340270996094,140105200
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,41.708946228027344,97446000
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,42.05014419555664,97638000
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.9642448425293,117930400
2017-11-10,43.77750015258789,43.845001220703125,43.567501068115234,43.66749954223633,41.82536315917969,100582000
2017-11-13,43.375,43.625,43.349998474121094,43.49250030517578,41.657737731933594,67928400
2017-11-14,43.2599983215332,43.369998931884766,42.79499816894531,42.834999084472656,41.02798080444336,99130000
2017-11-15,42.49250030517578,42.58000183105469,42.095001220703125,42.27000045776367,40.48681640625,116632400
2017-11-16,42.79499816894531,42.967498779296875,42.57500076293945,42.775001525878906,40.970516204833984,94550000
2017-11-17,42.7599983215332,42.84749984741211,42.40999984741211,42.537498474121094,40.74303436279297,87598000
2017-11-20,42.5724983215332,42.63999938964844,42.38999938964844,42.494998931884766,40.70232009887695,65049600
2017-11-21,42.69499969482422,43.42499923706055,42.69499969482422,43.28499984741211,41.4589958190918,100525200
2017-11-22,43.34000015258789,43.75,43.26250076293945,43.7400016784668,41.894798278808594,102355600
2017-11-24,43.775001525878906,43.875,43.662498474121094,43.74250030517578,41.897193908691406,56106800
2017-11-27,43.76250076293945,43.77000045776367,43.334999084472656,43.522499084472656,41.68647384643555,82867200
2017-11-28,43.57500076293945,43.717498779296875,42.96500015258789,43.26750183105469,41.442237854003906,105715200
2017-11-29,43.157501220703125,43.22999954223633,41.790000915527344,42.369998931884766,40.58259582519531,166665600
2017-11-30,42.60749816894531,43.03499984741211,42.11000061035156,42.962501525878906,41.15009689331055,166108800
2017-12-01,42.48749923706055,42.91749954223633,42.125,42.76250076293945,40.95853805541992,159037200
2017-12-04,43.119998931884766,43.154998779296875,42.407501220703125,42.45000076293945,40.65922164916992,130169600
2017-12-05,42.26499938964844,42.880001068115234,42.099998474121094,42.40999984741211,40.620914459228516,109400800
2017-12-06,41.875,42.54999923706055,41.6150016784668,42.252498626708984,40.47004699707031,114240000
2017-12-07,42.25749969482422,42.61000061035156,42.227500915527344,42.33000183105469,40.544281005859375,102693200
2017-12-08,42.622501373291016,42.75,42.20500183105469,42.342498779296875,40.55625915527344,93420800
2017-12-11,42.29999923706055,43.22249984741211,42.1974983215332,43.16749954223633,41.34645080566406,141095200
2017-12-12,43.037498474121094,43.09749984741211,42.8650016784668,42.92499923706055,41.11418151855469,77636800
2017-12-13,43.125,43.3849983215332,43.0,43.067501068115234,41.250675201416016,95273600
2017-12-14,43.099998474121094,43.282501220703125,42.912498474121094,43.05500030517578,41.23870086669922,81906000
2017-12-15,43.407501220703125,43.54249954223633,43.1150016784668,43.49250030517578,41.657737731933594,160677200
2017-12-18,43.720001220703125,44.29999923706055,43.71500015258789,44.10499954223633,42.24440383911133,117684400
2017-12-19,43.75749969482422,43.84749984741211,43.522499084472656,43.6349983215332,41.79423904418945,109745600
2017-12-20,43.717498779296875,43.85499954223633,43.3125,43.587501525878906,41.74873733520508,93902400
2017-12-21,43.54249954223633,44.005001068115234,43.525001525878906,43.752498626708984,41.906776428222656,83799600
2017-12-22,43.66999816894531,43.85499954223633,43.625,43.752498626708984,41.906776428222656,65397600
2017-12-26,42.70000076293945,42.86750030517578,42.41999816894531,42.64250183105469,40.843605041503906,132742000
2017-12-27,42.525001525878906,42.69499969482422,42.4275016784668,42.650001525878906,40.85077667236328,85992800
2017-12-28,42.75,42.962501525878906,42.619998931884766,42.77000045776367,40.96571731567383,65920800
2017-12-29,42.630001068115234,42.647499084472656,42.30500030517578,42.307498931884766,40.522735595703125,103999600
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,41.24827194213867,102223600
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,41.24109649658203,118071600
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,41.432647705078125,89738400
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.90437698364258,94640000
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.74873733520508,82271200
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.74394989013672,86336000
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.73436737060547,95839600
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.9714241027832,74670800
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,42.404842376708984,101672400
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,42.189334869384766,118263600
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.88614273071289,137547200
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.92445755004883,124773600
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.732887268066406,129700400
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,42.38328170776367,108434400
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,42.39285659790039,130756400
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.71760177612305,204420400
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.972904205322266,166116000
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,41.06868362426758,156572000
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,40.218631744384766,202561600
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.98157501220703,184192800
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,40.09171676635742,129915600
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,40.17552947998047,188923200
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,38.43230056762695,346375200
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,37.47209930419922,290954000
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,39.038116455078125,272975200
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,38.202423095703125,206434400
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,37.15122604370117,217562000
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.60564041137695,282690400
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,39.120338439941406,243278000
